CELLCODE	EOFORIGIN	NOFORIGIN	geometry	natura2000	spa	habitat
1kmE3800N3096	3800000	3096000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3096000, 3097000, 3097000, 3096000, 3096000))	FALSE	FALSE	FALSE
1kmE3800N3097	3800000	3097000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3097000, 3098000, 3098000, 3097000, 3097000))	FALSE	FALSE	FALSE
1kmE3800N3098	3800000	3098000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3098000, 3099000, 3099000, 3098000, 3098000))	FALSE	FALSE	FALSE
1kmE3800N3099	3800000	3099000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3099000, 3100000, 3100000, 3099000, 3099000))	FALSE	FALSE	FALSE
1kmE3800N3100	3800000	3100000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3100000, 3101000, 3101000, 3100000, 3100000))	FALSE	FALSE	FALSE
1kmE3800N3101	3800000	3101000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3101000, 3102000, 3102000, 3101000, 3101000))	FALSE	FALSE	FALSE
1kmE3800N3102	3800000	3102000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3102000, 3103000, 3103000, 3102000, 3102000))	FALSE	FALSE	FALSE
1kmE3800N3103	3800000	3103000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3103000, 3104000, 3104000, 3103000, 3103000))	FALSE	FALSE	FALSE
1kmE3800N3104	3800000	3104000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3104000, 3105000, 3105000, 3104000, 3104000))	FALSE	FALSE	FALSE
1kmE3800N3105	3800000	3105000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3105000, 3106000, 3106000, 3105000, 3105000))	FALSE	FALSE	FALSE
1kmE3800N3106	3800000	3106000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3106000, 3107000, 3107000, 3106000, 3106000))	FALSE	FALSE	FALSE
1kmE3800N3107	3800000	3107000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3107000, 3108000, 3108000, 3107000, 3107000))	FALSE	FALSE	FALSE
1kmE3800N3108	3800000	3108000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3108000, 3109000, 3109000, 3108000, 3108000))	FALSE	FALSE	FALSE
1kmE3800N3109	3800000	3109000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3109000, 3110000, 3110000, 3109000, 3109000))	FALSE	FALSE	FALSE
1kmE3800N3110	3800000	3110000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3110000, 3111000, 3111000, 3110000, 3110000))	FALSE	FALSE	FALSE
1kmE3800N3111	3800000	3111000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3111000, 3112000, 3112000, 3111000, 3111000))	FALSE	FALSE	FALSE
1kmE3800N3112	3800000	3112000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3112000, 3113000, 3113000, 3112000, 3112000))	FALSE	FALSE	FALSE
1kmE3800N3113	3800000	3113000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3113000, 3114000, 3114000, 3113000, 3113000))	FALSE	FALSE	FALSE
1kmE3800N3114	3800000	3114000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3114000, 3115000, 3115000, 3114000, 3114000))	FALSE	FALSE	FALSE
1kmE3800N3115	3800000	3115000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3115000, 3116000, 3116000, 3115000, 3115000))	FALSE	FALSE	FALSE
1kmE3800N3116	3800000	3116000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3116000, 3117000, 3117000, 3116000, 3116000))	FALSE	FALSE	FALSE
1kmE3800N3117	3800000	3117000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3117000, 3118000, 3118000, 3117000, 3117000))	FALSE	FALSE	FALSE
1kmE3800N3118	3800000	3118000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3118000, 3119000, 3119000, 3118000, 3118000))	FALSE	FALSE	FALSE
1kmE3800N3119	3800000	3119000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3119000, 3120000, 3120000, 3119000, 3119000))	FALSE	FALSE	FALSE
1kmE3800N3120	3800000	3120000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3120000, 3121000, 3121000, 3120000, 3120000))	FALSE	FALSE	FALSE
1kmE3800N3121	3800000	3121000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3121000, 3122000, 3122000, 3121000, 3121000))	FALSE	FALSE	FALSE
1kmE3800N3122	3800000	3122000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3122000, 3123000, 3123000, 3122000, 3122000))	FALSE	FALSE	FALSE
1kmE3800N3123	3800000	3123000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3123000, 3124000, 3124000, 3123000, 3123000))	FALSE	FALSE	FALSE
1kmE3800N3124	3800000	3124000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3124000, 3125000, 3125000, 3124000, 3124000))	FALSE	FALSE	FALSE
1kmE3800N3125	3800000	3125000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3125000, 3126000, 3126000, 3125000, 3125000))	FALSE	FALSE	FALSE
1kmE3800N3126	3800000	3126000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3126000, 3127000, 3127000, 3126000, 3126000))	FALSE	FALSE	FALSE
1kmE3800N3127	3800000	3127000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3127000, 3128000, 3128000, 3127000, 3127000))	FALSE	FALSE	FALSE
1kmE3800N3128	3800000	3128000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3128000, 3129000, 3129000, 3128000, 3128000))	FALSE	FALSE	FALSE
1kmE3800N3129	3800000	3129000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3129000, 3130000, 3130000, 3129000, 3129000))	FALSE	FALSE	FALSE
1kmE3800N3130	3800000	3130000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3130000, 3131000, 3131000, 3130000, 3130000))	FALSE	FALSE	FALSE
1kmE3800N3131	3800000	3131000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3131000, 3132000, 3132000, 3131000, 3131000))	TRUE	FALSE	TRUE
1kmE3800N3132	3800000	3132000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3132000, 3133000, 3133000, 3132000, 3132000))	TRUE	FALSE	TRUE
1kmE3800N3133	3800000	3133000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3133000, 3134000, 3134000, 3133000, 3133000))	TRUE	TRUE	TRUE
1kmE3800N3134	3800000	3134000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3134000, 3135000, 3135000, 3134000, 3134000))	TRUE	TRUE	TRUE
1kmE3800N3135	3800000	3135000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3135000, 3136000, 3136000, 3135000, 3135000))	TRUE	TRUE	TRUE
1kmE3800N3136	3800000	3136000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3136000, 3137000, 3137000, 3136000, 3136000))	TRUE	FALSE	TRUE
1kmE3800N3137	3800000	3137000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3137000, 3138000, 3138000, 3137000, 3137000))	TRUE	FALSE	TRUE
1kmE3800N3138	3800000	3138000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3138000, 3139000, 3139000, 3138000, 3138000))	TRUE	FALSE	TRUE
1kmE3800N3139	3800000	3139000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3139000, 3140000, 3140000, 3139000, 3139000))	TRUE	TRUE	TRUE
1kmE3800N3140	3800000	3140000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3140000, 3141000, 3141000, 3140000, 3140000))	TRUE	TRUE	TRUE
1kmE3800N3141	3800000	3141000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3141000, 3142000, 3142000, 3141000, 3141000))	TRUE	TRUE	TRUE
1kmE3800N3142	3800000	3142000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3142000, 3143000, 3143000, 3142000, 3142000))	TRUE	TRUE	TRUE
1kmE3800N3143	3800000	3143000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3143000, 3144000, 3144000, 3143000, 3143000))	TRUE	TRUE	TRUE
1kmE3800N3144	3800000	3144000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3144000, 3145000, 3145000, 3144000, 3144000))	TRUE	TRUE	TRUE
1kmE3800N3145	3800000	3145000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3145000, 3146000, 3146000, 3145000, 3145000))	TRUE	TRUE	TRUE
1kmE3800N3146	3800000	3146000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3146000, 3147000, 3147000, 3146000, 3146000))	TRUE	TRUE	TRUE
1kmE3800N3147	3800000	3147000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3147000, 3148000, 3148000, 3147000, 3147000))	TRUE	TRUE	TRUE
1kmE3800N3148	3800000	3148000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3148000, 3149000, 3149000, 3148000, 3148000))	TRUE	TRUE	TRUE
1kmE3800N3149	3800000	3149000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3149000, 3150000, 3150000, 3149000, 3149000))	TRUE	FALSE	TRUE
1kmE3800N3150	3800000	3150000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3150000, 3151000, 3151000, 3150000, 3150000))	TRUE	FALSE	TRUE
1kmE3800N3151	3800000	3151000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3151000, 3152000, 3152000, 3151000, 3151000))	TRUE	FALSE	TRUE
1kmE3800N3152	3800000	3152000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3152000, 3153000, 3153000, 3152000, 3152000))	TRUE	FALSE	TRUE
1kmE3800N3153	3800000	3153000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3153000, 3154000, 3154000, 3153000, 3153000))	TRUE	FALSE	TRUE
1kmE3800N3154	3800000	3154000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3154000, 3155000, 3155000, 3154000, 3154000))	TRUE	FALSE	TRUE
1kmE3800N3155	3800000	3155000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3155000, 3156000, 3156000, 3155000, 3155000))	TRUE	FALSE	TRUE
1kmE3800N3156	3800000	3156000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3156000, 3157000, 3157000, 3156000, 3156000))	TRUE	FALSE	TRUE
1kmE3800N3157	3800000	3157000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3157000, 3158000, 3158000, 3157000, 3157000))	TRUE	FALSE	TRUE
1kmE3800N3158	3800000	3158000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3158000, 3159000, 3159000, 3158000, 3158000))	TRUE	FALSE	TRUE
1kmE3800N3159	3800000	3159000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3159000, 3160000, 3160000, 3159000, 3159000))	TRUE	FALSE	TRUE
1kmE3800N3160	3800000	3160000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3160000, 3161000, 3161000, 3160000, 3160000))	TRUE	FALSE	TRUE
1kmE3800N3161	3800000	3161000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3161000, 3162000, 3162000, 3161000, 3161000))	TRUE	FALSE	TRUE
1kmE3800N3162	3800000	3162000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3162000, 3163000, 3163000, 3162000, 3162000))	TRUE	FALSE	TRUE
1kmE3800N3163	3800000	3163000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3163000, 3164000, 3164000, 3163000, 3163000))	TRUE	FALSE	TRUE
1kmE3800N3164	3800000	3164000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3164000, 3165000, 3165000, 3164000, 3164000))	TRUE	FALSE	TRUE
1kmE3800N3165	3800000	3165000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3165000, 3166000, 3166000, 3165000, 3165000))	TRUE	FALSE	TRUE
1kmE3800N3166	3800000	3166000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3166000, 3167000, 3167000, 3166000, 3166000))	TRUE	FALSE	TRUE
1kmE3800N3167	3800000	3167000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3167000, 3168000, 3168000, 3167000, 3167000))	TRUE	FALSE	TRUE
1kmE3800N3168	3800000	3168000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3168000, 3169000, 3169000, 3168000, 3168000))	TRUE	FALSE	TRUE
1kmE3800N3169	3800000	3169000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3169000, 3170000, 3170000, 3169000, 3169000))	TRUE	FALSE	TRUE
1kmE3800N3170	3800000	3170000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3170000, 3171000, 3171000, 3170000, 3170000))	TRUE	FALSE	TRUE
1kmE3800N3171	3800000	3171000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3171000, 3172000, 3172000, 3171000, 3171000))	TRUE	FALSE	TRUE
1kmE3800N3172	3800000	3172000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3172000, 3173000, 3173000, 3172000, 3172000))	TRUE	FALSE	TRUE
1kmE3800N3173	3800000	3173000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3173000, 3174000, 3174000, 3173000, 3173000))	TRUE	FALSE	TRUE
1kmE3800N3174	3800000	3174000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3174000, 3175000, 3175000, 3174000, 3174000))	TRUE	FALSE	TRUE
1kmE3800N3175	3800000	3175000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3175000, 3176000, 3176000, 3175000, 3175000))	TRUE	FALSE	TRUE
1kmE3800N3176	3800000	3176000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3176000, 3177000, 3177000, 3176000, 3176000))	TRUE	FALSE	TRUE
1kmE3800N3177	3800000	3177000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3177000, 3178000, 3178000, 3177000, 3177000))	TRUE	FALSE	TRUE
1kmE3800N3178	3800000	3178000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3178000, 3179000, 3179000, 3178000, 3178000))	TRUE	FALSE	TRUE
1kmE3800N3179	3800000	3179000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3179000, 3180000, 3180000, 3179000, 3179000))	TRUE	FALSE	TRUE
1kmE3800N3180	3800000	3180000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3180000, 3181000, 3181000, 3180000, 3180000))	TRUE	FALSE	TRUE
1kmE3800N3181	3800000	3181000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3181000, 3182000, 3182000, 3181000, 3181000))	TRUE	FALSE	TRUE
1kmE3800N3182	3800000	3182000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3182000, 3183000, 3183000, 3182000, 3182000))	TRUE	FALSE	TRUE
1kmE3800N3183	3800000	3183000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3183000, 3184000, 3184000, 3183000, 3183000))	TRUE	FALSE	TRUE
1kmE3800N3184	3800000	3184000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3184000, 3185000, 3185000, 3184000, 3184000))	FALSE	FALSE	FALSE
1kmE3800N3185	3800000	3185000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3185000, 3186000, 3186000, 3185000, 3185000))	FALSE	FALSE	FALSE
1kmE3800N3186	3800000	3186000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3186000, 3187000, 3187000, 3186000, 3186000))	FALSE	FALSE	FALSE
1kmE3800N3187	3800000	3187000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3187000, 3188000, 3188000, 3187000, 3187000))	FALSE	FALSE	FALSE
1kmE3800N3188	3800000	3188000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3188000, 3189000, 3189000, 3188000, 3188000))	FALSE	FALSE	FALSE
1kmE3800N3189	3800000	3189000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3189000, 3190000, 3190000, 3189000, 3189000))	FALSE	FALSE	FALSE
1kmE3800N3190	3800000	3190000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3190000, 3191000, 3191000, 3190000, 3190000))	FALSE	FALSE	FALSE
1kmE3800N3191	3800000	3191000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3191000, 3192000, 3192000, 3191000, 3191000))	FALSE	FALSE	FALSE
1kmE3800N3192	3800000	3192000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3192000, 3193000, 3193000, 3192000, 3192000))	FALSE	FALSE	FALSE
1kmE3800N3193	3800000	3193000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3193000, 3194000, 3194000, 3193000, 3193000))	FALSE	FALSE	FALSE
1kmE3800N3194	3800000	3194000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3194000, 3195000, 3195000, 3194000, 3194000))	FALSE	FALSE	FALSE
1kmE3800N3195	3800000	3195000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3195000, 3196000, 3196000, 3195000, 3195000))	FALSE	FALSE	FALSE
1kmE3800N3196	3800000	3196000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3196000, 3197000, 3197000, 3196000, 3196000))	FALSE	FALSE	FALSE
1kmE3800N3197	3800000	3197000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3197000, 3198000, 3198000, 3197000, 3197000))	FALSE	FALSE	FALSE
1kmE3800N3198	3800000	3198000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3198000, 3199000, 3199000, 3198000, 3198000))	FALSE	FALSE	FALSE
1kmE3800N3199	3800000	3199000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3199000, 3200000, 3200000, 3199000, 3199000))	FALSE	FALSE	FALSE
1kmE3800N3200	3800000	3200000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3200000, 3201000, 3201000, 3200000, 3200000))	FALSE	FALSE	FALSE
1kmE3800N3201	3800000	3201000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3201000, 3202000, 3202000, 3201000, 3201000))	FALSE	FALSE	FALSE
1kmE3800N3202	3800000	3202000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3202000, 3203000, 3203000, 3202000, 3202000))	FALSE	FALSE	FALSE
1kmE3800N3203	3800000	3203000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3203000, 3204000, 3204000, 3203000, 3203000))	FALSE	FALSE	FALSE
1kmE3800N3204	3800000	3204000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3204000, 3205000, 3205000, 3204000, 3204000))	FALSE	FALSE	FALSE
1kmE3800N3205	3800000	3205000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3205000, 3206000, 3206000, 3205000, 3205000))	FALSE	FALSE	FALSE
1kmE3800N3206	3800000	3206000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3206000, 3207000, 3207000, 3206000, 3206000))	FALSE	FALSE	FALSE
1kmE3800N3207	3800000	3207000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3207000, 3208000, 3208000, 3207000, 3207000))	FALSE	FALSE	FALSE
1kmE3800N3208	3800000	3208000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3208000, 3209000, 3209000, 3208000, 3208000))	FALSE	FALSE	FALSE
1kmE3800N3209	3800000	3209000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3209000, 3210000, 3210000, 3209000, 3209000))	FALSE	FALSE	FALSE
1kmE3800N3210	3800000	3210000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3210000, 3211000, 3211000, 3210000, 3210000))	FALSE	FALSE	FALSE
1kmE3800N3211	3800000	3211000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3211000, 3212000, 3212000, 3211000, 3211000))	FALSE	FALSE	FALSE
1kmE3800N3212	3800000	3212000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3212000, 3213000, 3213000, 3212000, 3212000))	FALSE	FALSE	FALSE
1kmE3800N3213	3800000	3213000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3213000, 3214000, 3214000, 3213000, 3213000))	FALSE	FALSE	FALSE
1kmE3800N3214	3800000	3214000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3214000, 3215000, 3215000, 3214000, 3214000))	FALSE	FALSE	FALSE
1kmE3800N3215	3800000	3215000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3215000, 3216000, 3216000, 3215000, 3215000))	FALSE	FALSE	FALSE
1kmE3800N3216	3800000	3216000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3216000, 3217000, 3217000, 3216000, 3216000))	FALSE	FALSE	FALSE
1kmE3800N3217	3800000	3217000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3217000, 3218000, 3218000, 3217000, 3217000))	FALSE	FALSE	FALSE
1kmE3800N3218	3800000	3218000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3218000, 3219000, 3219000, 3218000, 3218000))	FALSE	FALSE	FALSE
1kmE3800N3219	3800000	3219000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3219000, 3220000, 3220000, 3219000, 3219000))	FALSE	FALSE	FALSE
1kmE3800N3220	3800000	3220000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3220000, 3221000, 3221000, 3220000, 3220000))	FALSE	FALSE	FALSE
1kmE3800N3221	3800000	3221000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3221000, 3222000, 3222000, 3221000, 3221000))	FALSE	FALSE	FALSE
1kmE3800N3222	3800000	3222000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3222000, 3223000, 3223000, 3222000, 3222000))	FALSE	FALSE	FALSE
1kmE3800N3223	3800000	3223000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3223000, 3224000, 3224000, 3223000, 3223000))	FALSE	FALSE	FALSE
1kmE3800N3224	3800000	3224000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3224000, 3225000, 3225000, 3224000, 3224000))	FALSE	FALSE	FALSE
1kmE3800N3225	3800000	3225000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3225000, 3226000, 3226000, 3225000, 3225000))	FALSE	FALSE	FALSE
1kmE3800N3226	3800000	3226000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3226000, 3227000, 3227000, 3226000, 3226000))	FALSE	FALSE	FALSE
1kmE3800N3227	3800000	3227000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3227000, 3228000, 3228000, 3227000, 3227000))	FALSE	FALSE	FALSE
1kmE3800N3228	3800000	3228000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3228000, 3229000, 3229000, 3228000, 3228000))	FALSE	FALSE	FALSE
1kmE3800N3229	3800000	3229000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3229000, 3230000, 3230000, 3229000, 3229000))	FALSE	FALSE	FALSE
1kmE3800N3230	3800000	3230000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3230000, 3231000, 3231000, 3230000, 3230000))	FALSE	FALSE	FALSE
1kmE3800N3231	3800000	3231000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3231000, 3232000, 3232000, 3231000, 3231000))	FALSE	FALSE	FALSE
1kmE3800N3232	3800000	3232000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3232000, 3233000, 3233000, 3232000, 3232000))	FALSE	FALSE	FALSE
1kmE3800N3233	3800000	3233000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3233000, 3234000, 3234000, 3233000, 3233000))	FALSE	FALSE	FALSE
1kmE3800N3234	3800000	3234000	list(c(3800000, 3800000, 3801000, 3801000, 3800000, 3234000, 3235000, 3235000, 3234000, 3234000))	FALSE	FALSE	FALSE
1kmE3801N3083	3801000	3083000	list(c(3801000, 3801000, 3802000, 3802000, 3801000, 3083000, 3084000, 3084000, 3083000, 3083000))	FALSE	FALSE	FALSE
1kmE3801N3084	3801000	3084000	list(c(3801000, 3801000, 3802000, 3802000, 3801000, 3084000, 3085000, 3085000, 3084000, 3084000))	FALSE	FALSE	FALSE
1kmE3801N3085	3801000	3085000	list(c(3801000, 3801000, 3802000, 3802000, 3801000, 3085000, 3086000, 3086000, 3085000, 3085000))	FALSE	FALSE	FALSE
1kmE3801N3086	3801000	3086000	list(c(3801000, 3801000, 3802000, 3802000, 3801000, 3086000, 3087000, 3087000, 3086000, 3086000))	FALSE	FALSE	FALSE
1kmE3801N3087	3801000	3087000	list(c(3801000, 3801000, 3802000, 3802000, 3801000, 3087000, 3088000, 3088000, 3087000, 3087000))	FALSE	FALSE	FALSE
1kmE3801N3088	3801000	3088000	list(c(3801000, 3801000, 3802000, 3802000, 3801000, 3088000, 3089000, 3089000, 3088000, 3088000))	FALSE	FALSE	FALSE
1kmE3801N3089	3801000	3089000	list(c(3801000, 3801000, 3802000, 3802000, 3801000, 3089000, 3090000, 3090000, 3089000, 3089000))	FALSE	FALSE	FALSE
1kmE3801N3090	3801000	3090000	list(c(3801000, 3801000, 3802000, 3802000, 3801000, 3090000, 3091000, 3091000, 3090000, 3090000))	FALSE	FALSE	FALSE
1kmE3801N3091	3801000	3091000	list(c(3801000, 3801000, 3802000, 3802000, 3801000, 3091000, 3092000, 3092000, 3091000, 3091000))	FALSE	FALSE	FALSE
1kmE3801N3092	3801000	3092000	list(c(3801000, 3801000, 3802000, 3802000, 3801000, 3092000, 3093000, 3093000, 3092000, 3092000))	FALSE	FALSE	FALSE
1kmE3801N3093	3801000	3093000	list(c(3801000, 3801000, 3802000, 3802000, 3801000, 3093000, 3094000, 3094000, 3093000, 3093000))	FALSE	FALSE	FALSE
